148,radiate,"[['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success'], ['Space', 'Weather', 'Physics and chemistry'], ['Houses and homes', 'Transport by car or lorry'], ['The environment', 'Physics and chemistry'], ['Engineering'], ['Jobs'], ['Physics and chemistry', 'Weather', 'Sports: other sports'], ['TV, radio and news', 'Geography'], ['Engineering', 'Engineering'], ['Scientific research', 'Jobs']]","[['Physics and chemistry', 'Weather', 'Sports: other sports'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['Health and Fitness', 'The environment', 'Physics and chemistry'], ['Healthcare'], ['Physics and chemistry', 'Physics and chemistry'], ['Physics and chemistry'], ['Music', 'TV, radio and news', 'TV, radio and news', 'Transport by water'], ['Cooking and eating', 'Physics and chemistry'], ['Physics and chemistry'], 'Gamma']"
149,sit,"[['people'], 'person', ['Life stages', 'Life stages'], ['Life stages'], 'Elderly', ['Education', 'Education'], ['Holidays'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Working life']]","[['Houses and homes', 'Working life', 'Education'], ['Gardens', 'Politics', 'Sports: ball and racket sports'], ['Houses and homes'], ['Houses and homes', 'Healthcare', 'Difficulty and failure'], ['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Houses and homes', 'Health and Fitness', 'Success'], 'Bleacher', 'Throne', ['Houses and homes', 'Sports: other sports'], ['Opinion and argument', 'Success', 'Success']]"
150,swim,"[['Sports: water sports'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Life stages', 'Life stages'], ['Sports: water sports', 'Jobs'], ['Animals'], ['Fish and shellfish', 'Food'], 'Dolphin', ['Fish and shellfish', 'Business'], ['Sports: other sports'], ['Sports: other sports', 'Education', 'Transport by car or lorry', 'Transport by bus and train', 'Transport by bus and train', 'History', 'Transport by air']]","[['Holidays', 'Geography', 'Games and toys', 'Sports: other sports', 'Sports: ball and racket sports'], ['Geography'], ['Geography'], ['Geography'], ['Sports: water sports', 'Clothes and Fashion'], ['Feelings'], ['Sports: water sports', 'Fish and shellfish', 'Success', 'Difficulty and failure'], ['Sports: other sports', 'Sports: other sports', 'Business'], ['Sports: water sports', 'Sports: water sports'], ['Education', 'Jobs', 'Sports: other sports']]"
151,thunder,"[['Weather', 'The environment'], ['Jobs'], ['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation'], ['Weather'], ['Weather', 'The environment', 'Success'], ['The environment'], ['Weather', 'Success'], ['Scientific research', 'Jobs'], ['Film and theatre'], ['Danger']]","[['Engineering', 'Weather'], ['Weather'], 'Thunderclap', ['Weather', 'Success'], ['404'], ['Weather', 'Space'], ['Sports: other sports'], ['Film and theatre'], ['Weather', 'Appearance', 'Feelings', 'Success'], ['War and conflict', 'Social issues', 'Working life', 'Discussion and agreement', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Success', 'Success']]"
152,absorb,"[['Fish and shellfish', 'Food'], ['Plants and trees', 'Business'], ['Physics and chemistry', 'Clothes and Fashion'], ['Scientific research', 'Jobs'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['404'], ['Healthcare', 'Jobs', 'Shopping', 'Healthcare', 'Physics and chemistry'], ['Colours and Shapes', 'Transport by car or lorry'], ['Physics and chemistry'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion']]","[['Cooking and eating', 'Physics and chemistry'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Biology'], ['Physics and chemistry', 'Weather', 'Sports: other sports'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], 'Information', ['Physics and chemistry'], 'Moisture', ['Education'], ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success']]"
153,interrupt,"[['people'], ['TV, radio and news', 'Music', 'Politics'], ['TV, radio and news'], ['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering'], ['Sports: other sports'], ['Working life', 'Business', 'Sports: other sports', 'Religion and festivals'], ['Film and theatre', 'Music'], ['TV, radio and news', 'Jobs'], ['Education', 'Jobs'], ['Jobs', 'Engineering']]","['Conversation', ['Politics', 'Film and theatre'], 'Presentation', ['Law and justice'], ['TV, radio and news'], ['Working life', 'Business', 'Sports: other sports', 'Religion and festivals'], ['Film and theatre', 'Music'], ['Education'], ['Social issues'], 'Workflow']"
154,digest,"['Human', ['Animals'], ['Biology'], ['Healthcare'], ['Healthcare', 'Jobs', 'Education'], ['Education', 'Education'], ['Jobs'], ['Cooking and eating', 'Success', 'Difficulty and failure'], ['Education', 'Jobs'], ['Scientific research', 'Jobs']]","[['Cooking and eating'], ['Biology'], ['Computers'], 'Information', ['Literature and writing', 'Education', 'Shopping', 'Education', 'Business', 'Opinion and argument', 'History', 'Opinion and argument'], ['Phones, email and the internet', 'Literature and writing', 'Education'], ['Education'], 'Datum', ['Education', 'Scientific research', 'Houses and homes', 'Art', 'Music'], ['Cooking and eating']]"
155,emerge,"[['Language'], ['people'], ['Sports: other sports'], ['Success'], ['Animals'], ['Plants and trees', 'Business'], ['Jobs'], ['Scientific research', 'Scientific research'], ['Scientific research', 'Jobs'], ['Crime and punishment', 'Law and justice', 'Law and justice']]","['Entity', ['people'], ['Success'], 'Occurrence', ['Animals'], ['Plants and trees', 'Business'], ['Scientific research', 'Scientific research'], ['Scientific research', 'Law and justice', 'Preferences and decisions'], 'Observation', ['Crime and punishment', 'Law and justice', 'Law and justice']]"
156,salute,"[['Jobs', 'Business', 'Jobs'], ['War and conflict', 'Jobs'], ['War and conflict', 'Law and justice', 'Law and justice', 'Jobs'], ['Law and justice'], 'Official', ['War and conflict'], 'Dignitary', 'Scout', ['Education', 'Education'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness']]","['Flag', ['War and conflict', 'Law and justice', 'Law and justice', 'Jobs'], ['People in society', 'War and conflict'], ['TV, radio and news'], 'Flag', 'flag', ['Education', 'Jobs'], ['Sports: other sports'], 'National', ['Religion and festivals', 'Life stages']]"
157,abuse,"[['people'], ['Crime and punishment'], ['Healthcare'], ['Law and justice'], 'Bully', 'Criminal', ['Life stages', 'Family and relationships'], 'Abuser', ['Business', 'Working life'], 'Offender']","[['Health problems', 'Crime and punishment', 'Social issues'], ['Life stages', 'Life stages'], ['Animals'], ['Politics', 'The environment', 'Politics', 'Maths and measurement'], ['Personal qualities'], ['Law and justice'], ['Politics', 'Family and relationships'], ['Physics and chemistry'], ['The environment'], ['Opinion and argument', 'Success']]"
158,fuel,"[['people'], ['Transport by car or lorry', 'Jobs', 'Physics and chemistry'], ['Jobs', 'Business', 'Holidays', 'Phones, email and the internet', 'Maths and measurement'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Jobs', 'Engineering'], ['Houses and homes'], 'Ga', ['Politics', 'The environment', 'Politics', 'Maths and measurement'], ['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news'], ['Holidays', 'Transport by car or lorry', 'Holidays']]","[['Transport by car or lorry'], ['Engineering'], ['Computers'], ['Scientific research', 'Houses and homes'], ['Engineering', 'Shopping'], ['War and conflict', 'Opinion and argument', 'Family and relationships', 'Success', 'Danger', 'Success'], ['Politics', 'The environment', 'Politics', 'Maths and measurement'], ['Transport by air'], ['Transport by bus and train', 'Transport by car or lorry'], ['Holidays']]"
159,spell,"[['people'], ['Education', 'Education'], ['Education', 'Jobs'], 'Speller', ['Literature and writing', 'Jobs'], 'Linguist', ['Games and toys', 'Sports: ball and racket sports', 'Music', 'Music', 'Film and theatre'], ['Literature and writing'], ['Life stages', 'Life stages'], ['Literature and writing', 'TV, radio and news', 'Jobs', 'Jobs', 'Film and theatre', 'TV, radio and news', 'Jobs', 'TV, radio and news', 'Jobs']]","[['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument'], ['Literature and writing', 'Permission and obligation'], ['Language', 'Crime and punishment', 'Law and justice'], ['Phones, email and the internet', 'Literature and writing', 'Education'], ['Law and justice', 'Computers'], ['Family and relationships', 'Opinion and argument', 'Opinion and argument'], ['Language', 'Language', 'Language', 'Language'], ['Language', 'Language', 'Language', 'Computers', 'Opinion and argument'], ['Language', 'Phones, email and the internet', 'Phones, email and the internet'], ['Education', 'Education']]"
160,drink,"[['people'], ['Animals'], ['Healthcare'], ['Shopping', 'Business'], ['Jobs'], 'Waiters/waitress', ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Holidays'], 'Hiker', ['Drinks', 'Cooking and eating']]","[['Cooking and eating', 'Physics and chemistry'], ['Drinks'], ['Drinks', 'Social issues', 'Drinks'], ['Healthcare'], ['Health and Fitness', 'The environment', 'Physics and chemistry'], ['Cooking and eating', 'Biology'], ['Sports: other sports', 'Sports: ball and racket sports', 'Sports: other sports', 'Sports: ball and racket sports'], 'Smoothy', ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Drinks', 'Social issues', 'Drinks'], 'usage']"
161,pour,"[['people'], ['Jobs'], 'Barista', ['Cooking and eating', 'Success', 'Difficulty and failure'], ['Computers', 'Sports: ball and racket sports', 'Cooking and eating'], ['Life stages', 'Family and relationships'], 'Bartender', ['Farming'], 'Caterer', 'Bartender']","[['Cooking and eating', 'Physics and chemistry'], ['Drinks'], ['Cooking and eating'], ['Drinks', 'Social issues', 'Drinks'], ['Drinks', 'Colours and Shapes'], ['Drinks', 'Cooking and eating'], ['Drinks'], ['Food'], ['Food'], ['Food', 'Permission and obligation']]"
162,devour,"[['people'], ['Animals'], 'Carnivore', 'person', ['Cooking and eating'], 'Gourmet', 'person', ['Cooking and eating', 'Success', 'Difficulty and failure'], 'participant', 'Picnicker']","[['Cooking and eating'], 'Edible', ['Cooking and eating', 'Farming', 'Food'], ['Food', 'Cooking and eating'], ['Cooking and eating', 'Cooking and eating'], ['Cooking and eating', 'Difficulty and failure'], ['Food'], ['Food'], ['Food'], ['Cooking and eating']]"
163,kite,[],[]
164,crown,"[['People in society', 'Politics'], 'Royalty', 'Official', 'organizer', ['Preferences and decisions', 'Law and justice', 'Jobs', 'Opinion and argument'], ['People in society', 'Politics', 'Business', 'Sports: other sports'], ['Money', 'Money', 'Preferences and decisions', 'Education'], ['Appearance'], ['Maths and measurement', 'Maths and measurement', 'Maths and measurement', 'Appearance', 'Art'], ['Politics', 'Doubt, guessing and certainty']]","[['History', 'Clothes and Fashion', 'Politics', 'Politics', 'Clothes and Fashion', 'Geography', 'Plants and trees', 'Plants and trees', 'Body', 'Body', 'Money', 'Money'], ['Body', 'Jobs', 'People in society', 'Education', 'Preferences and decisions', 'Geography', 'Opinion and argument', 'Difficulty and failure', 'Personal qualities', 'Money', 'Feelings', 'Doubt, guessing and certainty', 'Success'], ['Games and toys', 'Success', 'Preferences and decisions'], ['Appearance'], ['Money', 'Money', 'Preferences and decisions', 'Education'], ['Politics'], ['Religion and festivals', 'Life stages'], ['Maths and measurement', 'Scientific research'], ['Sports: other sports'], ['History']]"
165,fasten,"[['people'], ['Working life'], ['Clothes and Fashion', 'Jobs'], ['Transport by car or lorry', 'Jobs', 'Physics and chemistry'], ['War and conflict', 'Transport by water', 'Jobs', 'Transport by water', 'Sports: water sports'], ['Jobs'], ['Business'], ['Houses and homes'], 'Designer', ['Transport by car or lorry']]","[['Clothes and Fashion', 'Engineering', 'Geography', 'Success', 'Success'], ['Clothes and Fashion', 'Engineering', 'Computers'], 'Zipper', ['Food', 'Engineering'], ['Sports: other sports'], ['Engineering', 'Engineering'], ['Body', 'Difficulty and failure'], 'Clasp', ['Sports: ball and racket sports', 'Feelings', 'Phones, email and the internet'], ['Clothes and Fashion'], 'usage']"
166,sow,"[['Jobs', 'Farming'], ['Jobs', 'Gardens'], ['Working life'], ['Scientific research', 'Biology'], 'Horticulturist', 'Landscaper', ['Farming', 'Gardens', 'Plants and trees', 'Sports: ball and racket sports'], ['Houses and homes', 'Buildings', 'Family and relationships', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Working life'], ['The environment'], 'Conservationist']","[['Farming', 'Gardens', 'Plants and trees', 'Sports: ball and racket sports'], ['Farming', 'Farming', 'Appearance', 'Birds'], ['Plants and trees'], 'Gras', ['Plants and trees', 'Difficulty and failure'], ['Food', 'Farming'], ['Farming'], 'Wildflower', ['Plants and trees', 'Business'], ['Farming', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Physics and chemistry', 'Success']]"
167,stagger,"[['people'], 'Drunkard', 'Person', 'person', 'person', 'Hiker', 'person', ['Life stages'], ['Sports: other sports', 'Plants and trees'], ['People in society', 'Jobs', 'Sports: other sports', 'Life stages', 'Family and relationships', 'Education', 'Education']]","[['Social issues', 'Drinks', 'Social issues', 'Physics and chemistry', 'Drinks'], ['Geography'], ['Health problems'], ['Feelings'], 'Dizzines', ['Money', 'Money', 'Opinion and argument', 'Feelings'], ['Education', 'Jobs', 'Sports: other sports'], ['Geography', 'Success'], ['Change, cause and effect', 'Maths and measurement', 'Feelings']]"
168,blur,"[['Clothes and Fashion', 'TV, radio and news', 'Jobs'], ['Art', 'Jobs', 'Music'], ['Jobs', 'Art'], ['Clothes and Fashion', 'Jobs'], 'Videographer', ['Literature and writing', 'TV, radio and news', 'Jobs', 'Jobs', 'Film and theatre', 'TV, radio and news', 'Jobs', 'TV, radio and news', 'Jobs'], 'Cameraperson', ['Literature and writing', 'Jobs'], ['Computers'], ['Jobs']]","[['Family and relationships', 'People in society', 'Art'], ['Sports: ball and racket sports', 'Phones, email and the internet', 'Transport by bus and train', 'Literature and writing', 'Film and theatre', 'Colours and Shapes', 'Money', 'Business', 'Opinion and argument', 'Money', 'Business', 'Discussion and agreement'], ['Colours and Shapes', 'People in society', 'Transport by water', 'People in society'], ['Physics and chemistry', 'Weather'], 'Visual', ['Literature and writing'], ['Computers', 'TV, radio and news'], 'Photo', 'Graphic', ['Body', 'Doubt, guessing and certainty', 'Difficulty and failure', 'Appearance', 'Feelings', 'Difficulty and failure', 'Danger', 'Difficulty and failure', 'Opinion and argument', 'Appearance']]"
169,reflect,"[['Houses and homes'], ['Colours and Shapes', 'Transport by car or lorry'], ['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['Film and theatre'], ['Physics and chemistry', 'Clothes and Fashion'], 'Physic', ['Scientific research', 'Jobs'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Music', 'Jobs'], ['Jobs', 'Jobs', 'Computers']]","[['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry'], ['Film and theatre'], ['Physics and chemistry', 'Appearance', 'Success'], ['Colours and Shapes', 'Transport by car or lorry'], ['Houses and homes'], ['Physics and chemistry', 'Clothes and Fashion'], 'Experiment', ['Education'], ['Music'], ['Buildings', 'Buildings']]"
170,mellow,"[['Cooking and eating'], ['Drinks'], ['Colours and Shapes', 'People in society', 'Transport by water', 'People in society'], ['Education', 'Music', 'Shopping', 'Hobbies', 'Music'], ['Cooking and eating', 'Hobbies', 'Cooking and eating'], ['Houses and homes', 'Art'], 'Aging', ['Art', 'Jobs', 'Music'], ['Cooking and eating', 'Jobs'], ['Farming']]","['Flavor', ['Drinks'], ['Colours and Shapes', 'People in society', 'Transport by water', 'People in society'], ['Cooking and eating', 'Preferences and decisions', 'Preferences and decisions', 'Preferences and decisions'], ['Education', 'Music', 'Shopping', 'Hobbies', 'Music'], ['Cooking and eating'], ['Houses and homes', 'Art'], 'Aging', ['Time', 'Time', 'Time', 'Time', 'History', 'Time', 'Time', 'Time', 'Time', 'Opinion and argument', 'Time', 'Time', 'Success', 'Crime and punishment', 'Time', 'Time', 'Time', 'Preferences and decisions', 'Preferences and decisions', 'Preferences and decisions', 'Difficulty and failure', 'Time', 'Time', 'Time', 'Time', 'Time', 'Doubt, guessing and certainty', 'Time', 'Time', 'Success', 'Time'], ['Art', 'Education', 'Hobbies', 'Art', 'Education']]"
171,gutter,"[['Weather'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Buildings', 'Transport by car or lorry'], ['Money', 'Money'], ['Houses and homes'], ['Houses and homes', 'Buildings'], ['Plants and trees', 'Literature and writing'], 'Debris']","[['Houses and homes', 'Transport by car or lorry', 'Buildings', 'Body', 'Feelings'], 'Drain', ['Buildings', 'Transport by car or lorry'], 'Drainage', ['Houses and homes'], ['Houses and homes', 'Buildings'], ['Plants and trees', 'Literature and writing'], 'Debris']"
172,land,"[['Transport by air'], ['Space', 'Transport by air'], ['Birds', 'Success'], ['Transport by air', 'Sports: other sports'], ['Space', 'Jobs'], ['Games and toys', 'Transport by air', 'Difficulty and failure'], 'Helicopter', ['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news'], ['Games and toys', 'Birds']]","[['Transport by air'], ['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Space', 'Space', 'Feelings'], ['Space', 'Farming', 'Engineering', 'Success', 'Success'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Colours and Shapes', 'Transport by car or lorry'], ['Success', 'Working life', 'War and conflict'], ['Plants and trees', 'Transport by bus and train', 'Geography', 'Family and relationships']]"
173,curl,"[['Body', 'Appearance', 'Danger', 'Opinion and argument'], ['Body', 'Success', 'Doubt, guessing and certainty', 'Difficulty and failure'], ['Literature and writing'], ['Animals'], ['Clothes and Fashion'], ['Plants and trees'], ['Body', 'Success', 'Feelings'], ['Physics and chemistry', 'Appearance', 'Success']]","[['Physics and chemistry', 'Houses and homes', 'Sports: ball and racket sports', 'Health and Fitness'], ['Clothes and Fashion'], ['Physics and chemistry', 'Weather', 'Sports: other sports'], ['Geography', 'Music', 'Food', 'Difficulty and failure'], 'Wand', ['Appearance']]"
174,negociate,"[['Jobs', 'Politics'], 'Businessperson', ['Law and justice', 'Jobs'], ['Politics', 'Jobs'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['Business', 'Working life', 'Life stages'], ['Politics', 'Politics'], ['Discussion and agreement']]","[['Discussion and agreement', 'Working life', 'Law and justice', 'Houses and homes', 'Business', 'Discussion and agreement'], ['Discussion and agreement', 'War and conflict', 'Law and justice', 'Business', 'Discussion and agreement', 'Language'], ['Discussion and agreement', 'War and conflict', 'Politics'], ['Games and toys', 'Crime and punishment'], ['Discussion and agreement', 'Discussion and agreement', 'Family and relationships', 'Law and justice', 'Social issues'], ['Discussion and agreement'], ['Time', 'Education', 'Time', 'Crime and punishment', 'Discussion and agreement'], ['Shopping', 'Money', 'Discussion and agreement', 'Discussion and agreement', 'Discussion and agreement']]"
175,harmonize,"[['Music', 'Jobs'], ['Music', 'Buildings'], 'Composer', ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Clothes and Fashion', 'Jobs'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['People in society', 'Business', 'Music'], ['Literature and writing']]","[['Education', 'Music', 'Shopping', 'Hobbies', 'Music'], ['Music', 'Opinion and argument', 'Opinion and argument', 'Language', 'Language', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Music', 'Music'], ['Colours and Shapes', 'People in society', 'Transport by water', 'People in society'], ['Computers'], ['Success', 'Success', 'Physics and chemistry'], ['Business', 'War and conflict'], ['Suggestions and advice', 'Opinion and argument', 'Success']]"
176,tense,"[['Body'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['people'], ['Animals'], ['Language'], ['Physics and chemistry', 'Clothes and Fashion']]","[['Body'], ['Body', 'Animals'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Sports: other sports'], ['Physics and chemistry', 'Clothes and Fashion']]"
177,inject,"[['Jobs', 'Working life', 'Personal qualities'], ['Healthcare', 'Jobs'], ['people'], ['Scientific research', 'Jobs'], ['Buildings', 'Scientific research'], ['Jobs', 'Healthcare', 'Shopping']]","[['Healthcare'], ['Healthcare'], ['Physics and chemistry'], ['Healthcare', 'Shopping', 'Scientific research', 'Music'], 'Reagent', 'Fluid']"
178,nod,"[['people'], 'person', ['Life stages', 'Life stages'], ['Film and theatre', 'Literature and writing', 'Personal qualities', 'Language'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Games and toys', 'Sports: ball and racket sports', 'Farming']]","[['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering'], 'Gesture', ['Opinion and argument', 'Opinion and argument', 'Law and justice', 'Money', 'Opinion and argument'], ['Opinion and argument', 'Permission and obligation', 'Doubt, guessing and certainty'], 'Request', ['War and conflict', 'Computers', 'War and conflict', 'War and conflict']]"
179,stampede,"[['Animals'], 'Animal', ['Animals', 'Sports: other sports', 'Difficulty and failure'], 'Elephant', ['people'], ['Sports: other sports']]","[['Geography', 'Maths and measurement', 'Sports: ball and racket sports'], ['Difficulty and failure', 'Sports: other sports'], 'Barrier', ['Sports: ball and racket sports'], ['Sports: other sports'], ['404']]"
180,flap,"[['Birds', 'Success'], ['Insects, worms, etc.'], ['Sports: ball and racket sports', 'Animals', 'Sports: ball and racket sports']]","[['Birds', 'Food', 'Transport by air', 'Transport by car or lorry', 'Politics', 'Sports: ball and racket sports', 'Film and theatre', 'Success'], ['Literature and writing'], 'Flag']"
181,transform,"[['people'], ['Animals'], ['Language'], ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry']]","[['people'], ['Animals'], ['Language'], ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry']]"
182,grind,"[['people'], ['Animals'], ['Language'], ['Engineering']]","[['Cooking and eating'], ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry'], ['Language']]"
183,preserve,"[['people'], ['People in society'], ['Law and justice'], ['Politics', 'Politics']]","[['Cooking and eating'], 'Artifact', ['Law and justice', 'Computers'], ['Religion and festivals'], ['Animals'], ['History', 'History'], ['404']]"
184,ruffle,"[['people'], ['Animals'], ['Birds', 'Success'], ['Physics and chemistry', 'Clothes and Fashion', 'Shopping', 'Buildings'], ['Birds'], ['Body', 'Appearance', 'Danger', 'Opinion and argument'], ['Clothes and Fashion', 'Shopping']]","[['Birds'], ['Body', 'Appearance', 'Danger', 'Opinion and argument'], ['Clothes and Fashion', 'Shopping'], ['Physics and chemistry', 'Clothes and Fashion', 'Shopping', 'Buildings'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages']]"
185,tax,"[['Politics', 'Politics'], ['Money', 'Shopping'], ['Law and justice'], ['Business', 'Politics'], ['People in society'], 'Entity', ['people']]","[['Money', 'Business'], ['Buildings', 'Physics and chemistry'], ['Weather', 'Personal qualities', 'Personal qualities', 'Health and Fitness'], ['Business', 'Cooking and eating', 'Shopping', 'War and conflict', 'Transport by car or lorry', 'Engineering', 'Religion and festivals', 'Transport by bus and train', 'Sports: ball and racket sports'], ['Business', 'Shopping', 'Business'], ['Money'], ['The environment']]"
186,splash,"[['people'], 'Person', ['Life stages', 'Life stages'], ['Sports: water sports'], ['Jobs', 'Sports: water sports', 'Sports: water sports'], ['Jobs', 'Art'], ['Art', 'Jobs', 'Music']]","[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Cooking and eating', 'Physics and chemistry'], ['Houses and homes', 'Art'], ['Geography'], ['Colours and Shapes', 'People in society', 'Transport by water', 'People in society'], ['Physics and chemistry'], ['Physics and chemistry', 'Clothes and Fashion']]"
187,answer,"[['people'], 'Person', ['Education', 'Education'], 'Participant', 'Respondent', 'Expert', ['Crime and punishment', 'Law and justice', 'Law and justice']]","[['Opinion and argument', 'Permission and obligation', 'Doubt, guessing and certainty'], 'Query', 'Inquiry', ['Phones, email and the internet', 'Phones, email and the internet', 'Working life', 'Birds', 'Discussion and agreement', 'Opinion and argument'], 'Interrogation', ['Opinion and argument', 'Opinion and argument', 'Law and justice', 'Money', 'Opinion and argument'], 'Request']"
188,crush,"[['Engineering'], ['Scientific research', 'Houses and homes'], ['people'], ['Transport by car or lorry'], ['Language'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation'], ['Change, cause and effect', 'Maths and measurement', 'Feelings']]","[['Permission and obligation', 'Suggestions and advice', 'Doubt, guessing and certainty'], ['TV, radio and news', 'Sports: ball and racket sports'], ['Food'], ['Transport by car or lorry'], ['Geography', 'Music', 'Food', 'Difficulty and failure'], ['Buildings', 'Buildings'], ['Success']]"
189,deflate,"[['Feelings'], ['Games and toys', 'Transport by air', 'Difficulty and failure'], ['Sports: ball and racket sports', 'Games and toys', 'Body', 'Personal qualities'], ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], 'Inflatable', ['Language'], ['Scientific research', 'Houses and homes'], ['Engineering'], ['Change, cause and effect', 'Maths and measurement', 'Feelings']]","[['Feelings'], ['Games and toys', 'Transport by air', 'Difficulty and failure'], ['Sports: ball and racket sports', 'Games and toys', 'Body', 'Personal qualities'], ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], 'Inflatable', ['Language'], ['Scientific research', 'Houses and homes'], ['Engineering'], ['Change, cause and effect', 'Maths and measurement', 'Feelings']]"
190,infect,"[['Health problems'], 'Microorganism', ['Health problems', 'Biology', 'Health problems', 'Computers'], 'Bacterium', ['people'], 'Person', ['Healthcare'], ['Cooking and eating', 'TV, radio and news', 'Religion and festivals'], ['Biology'], 'Population']","[['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Computers'], ['Body', 'Music', 'TV, radio and news'], ['Body', 'Biology'], ['Biology', 'Body', 'Crime and punishment'], ['Body'], ['People in society', 'People in society', 'People in society', 'People in society', 'Biology'], ['The environment', 'Computers'], ['Colours and Shapes', 'Transport by car or lorry'], ['Geography', 'Maths and measurement', 'Sports: ball and racket sports']]"
191,stamp,"[['people'], 'Person', ['Working life'], 'Employee', ['Shopping', 'Business'], ['Art', 'Hobbies'], ['Jobs'], 'Official', ['Law and justice'], ['Life stages', 'Life stages']]","[['Law and justice', 'Computers'], ['Literature and writing', 'Permission and obligation'], 'Package', 'Envelope', 'Stamp', ['Language', 'Colours and Shapes', 'Health and Fitness', 'Education'], ['Literature and writing'], 'Parcel', ['Holidays'], ['Phones, email and the internet']]"
